source,date,apiURL,url,sku,name,brand,price,previousPrice,onSale,saleText,colour,size,UPC,EAN,cat,subcat1,subcat2,subcat3,subcat4,subcat5,warranty,image1,image2,image3,image4,image5,desc,shortDesc,reviewCount,reviewRating,videoURL,isSellingFast,isRestockingSoon,isPromotion,isOutletPrice,lowestPriceText,lowestPriceValue,attributeType1,attributeTitle1,attributeValue1,attributeType2,attributeTitle2,attributeValue2,attributeType3,attributeTitle3,attributeValue3,attributeType4,attributeTitle4,attributeValue4,attributeType5,attributeTitle5,attributeValue5,attributeType6,attributeTitle6,attributeValue6,attributeType7,attributeTitle7,attributeValue7,attributeType8,attributeTitle8,attributeValue8,attributeType9,attributeTitle9,attributeValue9,attributeType10,attributeTitle10,attributeValue10,attributeType11,attributeTitle11,attributeValue11,attributeType12,attributeTitle12,attributeValue12,attributeType13,attributeTitle13,attributeValue13,attributeType14,attributeTitle14,attributeValue14,attributeType15,attributeTitle15,attributeValue15,attributeType16,attributeTitle16,attributeValue16,attributeType17,attributeTitle17,attributeValue17,attributeType18,attributeTitle18,attributeValue18,attributeType19,attributeTitle19,attributeValue19,attributeType20,attributeTitle20,attributeValue20
backmarket,2025-09-28,https://www.backmarket.co.uk/product-page/products/dad5c9b4-6df5-4464-afd2-d63f0aa52dc5/pickers?premium_grade=true,https://www.backmarket.co.uk/en-gb/p/macbook-air-153-inch-2024-m3-8-core-and-10-core-gpu-8gb-ram-ssd-256gb-qwerty-english/dad5c9b4-6df5-4464-afd2-d63f0aa52dc5?l=10,dad5c9b4-6df5-4464-afd2-d63f0aa52dc5,Excellent | MacBook Air 15-inch (2024) - Apple M3 8-core and 10-core GPU - 8GB RAM - SSD 256GB - QWERTY - English,Apple,747.99,1299.0,Y,save £551,Silver,256 GB,,,Home,Laptops,MacBook,MacBook Air 15-inch (2024) - Apple M3 8-core and 10-core GPU - 8GB RAM - SSD 256GB - QWERTY - English,,,,https://d2e6ccujb3mkqf.cloudfront.net/dad5c9b4-6df5-4464-afd2-d63f0aa52dc5-1_80e40291-899c-428c-8131-d087d5d2d991.jpg,https://d2e6ccujb3mkqf.cloudfront.net/dad5c9b4-6df5-4464-afd2-d63f0aa52dc5-2_7182e136-3a47-4b2e-80cb-f282788a534c.jpg,https://d2e6ccujb3mkqf.cloudfront.net/dad5c9b4-6df5-4464-afd2-d63f0aa52dc5-3_818c73ff-2cb0-4abb-8ceb-20c47025f66d.jpg,https://d2e6ccujb3mkqf.cloudfront.net/dad5c9b4-6df5-4464-afd2-d63f0aa52dc5-4_505800b6-67c4-47a8-9350-f83a11be6692.jpg,,"Refurbished MacBook M1 Apple MacBook Air (15"", 2024, M3 series) • QWERTY - English ✌ Up to 70% cheaper than new! ✅ Fast, free delivery ✅ Cheap MacBook Air ✅ 12 month warranty ✅ 30-day returns",,13,4.66,,,,Y,,£747.99,747.99,specification,Colour,Silver,specification,Storage,256 GB,specification,Memory,8 GB,specification,Model,MacBook Air,specification,Graphics card,10-core GPU,specification,OS,macOS,specification,macbook_parent_title,"(15"", 2024, Apple M3)",specification,Title (GMC),MacBook Air Apple M3 15-inch 8 GB (2024) Silver - Apple Laptop Refurbished,specification,macbook_processor_series,M3 series,specification,Retina,Yes,specification,Storage type,SSD,specification,Product ranking,5,specification,Processor,Apple M3 8-core,specification,IPS,Yes,specification,Touch ID,Yes,specification,Accessory Matching Key,No,specification,Processor series,M3 series,specification,HDMI output,No,specification,Jack plug,Yes,specification,Screen brightness,500 nits brightness
backmarket,2025-09-28,https://www.backmarket.co.uk/product-page/products/bd0246b2-5f4d-4481-ab10-72d24dbf5315/pickers?premium_grade=true,https://www.backmarket.co.uk/en-gb/p/macbook-air-136-inch-2024-m3-8-core-and-8-core-gpu-8gb-ram-ssd-256gb-qwerty-english/bd0246b2-5f4d-4481-ab10-72d24dbf5315?l=11,bd0246b2-5f4d-4481-ab10-72d24dbf5315,Good | MacBook Air 13-inch (2024) - Apple M3 8-core and 8-core GPU - 8GB RAM - SSD 256GB - QWERTY - English,Apple,764.0,1099.0,Y,save £335,Space Gray,256 GB,,,Home,Laptops,MacBook,MacBook Air 13-inch (2024) - Apple M3 8-core and 8-core GPU - 8GB RAM - SSD 256GB - QWERTY - English,,,,https://d2e6ccujb3mkqf.cloudfront.net/bd0246b2-5f4d-4481-ab10-72d24dbf5315-1_4008d519-0f64-4481-9c59-ccdd21405256.jpg,https://d2e6ccujb3mkqf.cloudfront.net/bd0246b2-5f4d-4481-ab10-72d24dbf5315-2_eb09a864-3986-4423-a426-4e2561b82294.jpg,https://d2e6ccujb3mkqf.cloudfront.net/bd0246b2-5f4d-4481-ab10-72d24dbf5315-3_deb78199-cf22-47eb-81c2-9fbcf4749b53.jpg,https://d2e6ccujb3mkqf.cloudfront.net/bd0246b2-5f4d-4481-ab10-72d24dbf5315-4_66016b68-8682-4fc2-84f1-050b69d7f8bb.jpg,,"Refurbished MacBook M1 Apple MacBook Air (13"", 2024, M3 series) • QWERTY - English ✌ Up to 70% cheaper than new! ✅ Fast, free delivery ✅ Cheap MacBook Air ✅ 12 month warranty ✅ 30-day returns",,16,4.29,,,,Y,,£764.00,764.00,specification,Colour,Space Gray,specification,Storage,256 GB,specification,Memory,8 GB,specification,Model,MacBook Air,specification,Graphics card,8-core GPU,specification,OS,macOS,specification,macbook_parent_title,"(13"", 2024, Apple M3)",specification,Title (GMC),MacBook Air Apple M3 13-inch 8 GB (2024) Space Gray - Apple Laptop Refurbished,specification,macbook_processor_series,M3 series,specification,Retina,Yes,specification,Storage type,SSD,specification,Product ranking,5,specification,Processor,Apple M3 8-core,specification,IPS,Yes,specification,Touch ID,Yes,specification,Accessory Matching Key,No,specification,Processor series,M3 series,specification,HDMI output,No,specification,Jack plug,Yes,specification,Screen brightness,500 nits brightness
backmarket,2025-09-28,https://www.backmarket.co.uk/product-page/products/97eeef5e-b6b3-41df-80b2-94a913ea0cb0/pickers?premium_grade=true,https://www.backmarket.co.uk/en-gb/p/macbook-pro-14-inch-2024-m4-10-core-and-10-core-gpu-16gb-ram-ssd-512gb-qwerty-english/97eeef5e-b6b3-41df-80b2-94a913ea0cb0?l=12,97eeef5e-b6b3-41df-80b2-94a913ea0cb0,Fair | MacBook Pro 14-inch (2024) - Apple M4 10-core and 10-core GPU - 16GB RAM - SSD 512GB - QWERTY - English,Apple,1399.0,1599.0,Y,save £200,Space Black,512 GB,,,Home,Laptops,MacBook,MacBook Pro 14-inch (2024) - Apple M4 10-core and 10-core GPU - 16GB RAM - SSD 512GB - QWERTY - English,,,,https://d2e6ccujb3mkqf.cloudfront.net/97eeef5e-b6b3-41df-80b2-94a913ea0cb0-1_4a34f8e6-052d-41b0-8e67-3bebd04bffb6.jpg,https://d2e6ccujb3mkqf.cloudfront.net/97eeef5e-b6b3-41df-80b2-94a913ea0cb0-2_dea622fc-1342-4808-8963-f18befbfd385.jpg,https://d2e6ccujb3mkqf.cloudfront.net/97eeef5e-b6b3-41df-80b2-94a913ea0cb0-3_791ca4a0-d1de-4412-a0b9-4f32ff0abc82.jpg,https://d2e6ccujb3mkqf.cloudfront.net/97eeef5e-b6b3-41df-80b2-94a913ea0cb0-4_68e15dc5-20fb-41eb-9858-8a0d864cf31f.jpg,https://d2e6ccujb3mkqf.cloudfront.net/97eeef5e-b6b3-41df-80b2-94a913ea0cb0-5_d2bead93-0217-4643-853f-806d68fe267e.jpg,"Refurbished MacBook M1 Apple MacBook Pro (14"", 2024, M4 series) • QWERTY - English ✌ Up to 70% cheaper than new! ✅ Fast, free delivery ✅ Cheap MacBook Pro ✅ 12 month warranty ✅ 30-day returns",,3,5.0,,,,Y,,£1399.00,1399.00,specification,Colour,Space Black,specification,Storage,512 GB,specification,Memory,16 GB,specification,Model,MacBook Pro,specification,Graphics card,10-core GPU,specification,OS,macOS,specification,macbook_parent_title,"(14"", 2024, Apple M4)",specification,Title (GMC),MacBook Pro Apple M4 14-inch 16 GB (2024) Space Black - Apple Laptop Refurbished,specification,macbook_processor_series,M4 series,specification,Retina,Yes,specification,Storage type,SSD,specification,Product ranking,5,specification,Processor,Apple M4 10-core,specification,IPS,Yes,specification,Touch ID,Yes,specification,Accessory Matching Key,No,specification,Processor series,M4 series,specification,HDMI output,Yes,specification,Jack plug,Yes,specification,Screen brightness,Up to 1000 nits sustained (full-screen) brightness / 1600 nits peak brightness
backmarket,2025-09-28,https://www.backmarket.co.uk/product-page/products/97eeef5e-b6b3-41df-80b2-94a913ea0cb0/pickers?premium_grade=true,https://www.backmarket.co.uk/en-gb/p/macbook-pro-14-inch-2024-m4-10-core-and-10-core-gpu-16gb-ram-ssd-512gb-qwerty-english/97eeef5e-b6b3-41df-80b2-94a913ea0cb0?l=11,97eeef5e-b6b3-41df-80b2-94a913ea0cb0,Good | MacBook Pro 14-inch (2024) - Apple M4 10-core and 10-core GPU - 16GB RAM - SSD 512GB - QWERTY - English,Apple,1449.0,1599.0,Y,save £150,Space Black,512 GB,,,Home,Laptops,MacBook,MacBook Pro 14-inch (2024) - Apple M4 10-core and 10-core GPU - 16GB RAM - SSD 512GB - QWERTY - English,,,,https://d2e6ccujb3mkqf.cloudfront.net/97eeef5e-b6b3-41df-80b2-94a913ea0cb0-1_4a34f8e6-052d-41b0-8e67-3bebd04bffb6.jpg,https://d2e6ccujb3mkqf.cloudfront.net/97eeef5e-b6b3-41df-80b2-94a913ea0cb0-2_dea622fc-1342-4808-8963-f18befbfd385.jpg,https://d2e6ccujb3mkqf.cloudfront.net/97eeef5e-b6b3-41df-80b2-94a913ea0cb0-3_791ca4a0-d1de-4412-a0b9-4f32ff0abc82.jpg,https://d2e6ccujb3mkqf.cloudfront.net/97eeef5e-b6b3-41df-80b2-94a913ea0cb0-4_68e15dc5-20fb-41eb-9858-8a0d864cf31f.jpg,https://d2e6ccujb3mkqf.cloudfront.net/97eeef5e-b6b3-41df-80b2-94a913ea0cb0-5_d2bead93-0217-4643-853f-806d68fe267e.jpg,"Refurbished MacBook M1 Apple MacBook Pro (14"", 2024, M4 series) • QWERTY - English ✌ Up to 70% cheaper than new! ✅ Fast, free delivery ✅ Cheap MacBook Pro ✅ 12 month warranty ✅ 30-day returns",,3,5.0,,,,Y,,£1449.00,1449.00,specification,Colour,Space Black,specification,Storage,512 GB,specification,Memory,16 GB,specification,Model,MacBook Pro,specification,Graphics card,10-core GPU,specification,OS,macOS,specification,macbook_parent_title,"(14"", 2024, Apple M4)",specification,Title (GMC),MacBook Pro Apple M4 14-inch 16 GB (2024) Space Black - Apple Laptop Refurbished,specification,macbook_processor_series,M4 series,specification,Retina,Yes,specification,Storage type,SSD,specification,Product ranking,5,specification,Processor,Apple M4 10-core,specification,IPS,Yes,specification,Touch ID,Yes,specification,Accessory Matching Key,No,specification,Processor series,M4 series,specification,HDMI output,Yes,specification,Jack plug,Yes,specification,Screen brightness,Up to 1000 nits sustained (full-screen) brightness / 1600 nits peak brightness
backmarket,2025-09-28,https://www.backmarket.co.uk/product-page/products/97eeef5e-b6b3-41df-80b2-94a913ea0cb0/pickers?premium_grade=true,https://www.backmarket.co.uk/en-gb/p/macbook-pro-14-inch-2024-m4-10-core-and-10-core-gpu-16gb-ram-ssd-512gb-qwerty-english/97eeef5e-b6b3-41df-80b2-94a913ea0cb0?l=10,97eeef5e-b6b3-41df-80b2-94a913ea0cb0,Excellent | MacBook Pro 14-inch (2024) - Apple M4 10-core and 10-core GPU - 16GB RAM - SSD 512GB - QWERTY - English,Apple,1599.0,1599.0,,,Space Black,512 GB,,,Home,Laptops,MacBook,MacBook Pro 14-inch (2024) - Apple M4 10-core and 10-core GPU - 16GB RAM - SSD 512GB - QWERTY - English,,,,https://d2e6ccujb3mkqf.cloudfront.net/97eeef5e-b6b3-41df-80b2-94a913ea0cb0-1_4a34f8e6-052d-41b0-8e67-3bebd04bffb6.jpg,https://d2e6ccujb3mkqf.cloudfront.net/97eeef5e-b6b3-41df-80b2-94a913ea0cb0-2_dea622fc-1342-4808-8963-f18befbfd385.jpg,https://d2e6ccujb3mkqf.cloudfront.net/97eeef5e-b6b3-41df-80b2-94a913ea0cb0-3_791ca4a0-d1de-4412-a0b9-4f32ff0abc82.jpg,https://d2e6ccujb3mkqf.cloudfront.net/97eeef5e-b6b3-41df-80b2-94a913ea0cb0-4_68e15dc5-20fb-41eb-9858-8a0d864cf31f.jpg,https://d2e6ccujb3mkqf.cloudfront.net/97eeef5e-b6b3-41df-80b2-94a913ea0cb0-5_d2bead93-0217-4643-853f-806d68fe267e.jpg,"Refurbished MacBook M1 Apple MacBook Pro (14"", 2024, M4 series) • QWERTY - English ✌ Up to 70% cheaper than new! ✅ Fast, free delivery ✅ Cheap MacBook Pro ✅ 12 month warranty ✅ 30-day returns",,3,5.0,,,,Y,,£1599.00,1599.00,specification,Colour,Space Black,specification,Storage,512 GB,specification,Memory,16 GB,specification,Model,MacBook Pro,specification,Graphics card,10-core GPU,specification,OS,macOS,specification,macbook_parent_title,"(14"", 2024, Apple M4)",specification,Title (GMC),MacBook Pro Apple M4 14-inch 16 GB (2024) Space Black - Apple Laptop Refurbished,specification,macbook_processor_series,M4 series,specification,Retina,Yes,specification,Storage type,SSD,specification,Product ranking,5,specification,Processor,Apple M4 10-core,specification,IPS,Yes,specification,Touch ID,Yes,specification,Accessory Matching Key,No,specification,Processor series,M4 series,specification,HDMI output,Yes,specification,Jack plug,Yes,specification,Screen brightness,Up to 1000 nits sustained (full-screen) brightness / 1600 nits peak brightness
backmarket,2025-09-28,https://www.backmarket.co.uk/product-page/products/fe461b5f-6b8b-41ff-aa01-a4758902b112/pickers?premium_grade=true,https://www.backmarket.co.uk/en-gb/p/macbook-pro-16-inch-2024-m4-pro-14-core-and-20-core-gpu-24gb-ram-ssd-512gb-qwerty-english/fe461b5f-6b8b-41ff-aa01-a4758902b112?l=10,fe461b5f-6b8b-41ff-aa01-a4758902b112,Excellent | MacBook Pro 16-inch (2024) - Apple M4 Pro 14-core and 20-core GPU - 24GB RAM - SSD 512GB - QWERTY - English,Apple,2199.0,2499.0,Y,save £300,Space Black,512 GB,,,Home,Laptops,MacBook,MacBook Pro 16-inch (2024) - Apple M4 Pro 14-core and 20-core GPU - 24GB RAM - SSD 512GB - QWERTY - English,,,,https://d2e6ccujb3mkqf.cloudfront.net/fe461b5f-6b8b-41ff-aa01-a4758902b112-1_2f55a737-b2c8-442d-85dc-a1d57b2a2437.jpg,https://d2e6ccujb3mkqf.cloudfront.net/fe461b5f-6b8b-41ff-aa01-a4758902b112-2_15ea809f-0a09-443c-ab89-394f97a0ee4e.jpg,https://d2e6ccujb3mkqf.cloudfront.net/fe461b5f-6b8b-41ff-aa01-a4758902b112-3_910caac3-0749-4a5e-8324-1994b02a43c4.jpg,https://d2e6ccujb3mkqf.cloudfront.net/fe461b5f-6b8b-41ff-aa01-a4758902b112-4_091fd5ce-d967-49b4-af71-068a38bbba68.jpg,https://d2e6ccujb3mkqf.cloudfront.net/fe461b5f-6b8b-41ff-aa01-a4758902b112-5_e2c60ab2-5661-465c-827f-54b82b1f38d0.jpg,"Refurbished MacBook M1 Apple MacBook Pro (16"", 2024, M4 series) • QWERTY - English ✌ Up to 70% cheaper than new! ✅ Fast, free delivery ✅ Cheap MacBook Pro ✅ 12 month warranty ✅ 30-day returns",,1,5.0,,,,Y,,£2199.00,2199.00,specification,Colour,Space Black,specification,Storage,512 GB,specification,Memory,24 GB,specification,Model,MacBook Pro,specification,Graphics card,20-core GPU,specification,OS,macOS,specification,macbook_parent_title,"(16"", 2024, Apple M4 Pro)",specification,Title (GMC),MacBook Pro Apple M4 Pro 16-inch 24 GB (2024) Space Black - Apple Laptop Refurbished,specification,macbook_processor_series,M4 series,specification,Retina,Yes,specification,Storage type,SSD,specification,Product ranking,5,specification,Processor,Apple M4 Pro 14-core,specification,IPS,Yes,specification,Touch ID,Yes,specification,Accessory Matching Key,No,specification,Processor series,M4 series,specification,HDMI output,Yes,specification,Jack plug,Yes,specification,Screen brightness,Up to 1000 nits sustained (full-screen) brightness / 1600 nits peak brightness
backmarket,2025-09-28,https://www.backmarket.co.uk/product-page/products/f621e109-65aa-4e76-af61-9bf12ca782f3/pickers?premium_grade=true,https://www.backmarket.co.uk/en-gb/p/espresso-machine-sage-the-barista-express-impress/f621e109-65aa-4e76-af61-9bf12ca782f3?l=11,f621e109-65aa-4e76-af61-9bf12ca782f3,Good | Espresso machine Without capsule Sage The Barista Express Impress 2.0000L - Brushed Stainless Steel,Sage,477.84,729.95,Y,save £252,Brushed Stainless Steel,,,,Home,Home appliances,Small appliances,Espresso machine Without capsule Sage The Barista Express Impress 2.0000L - Brushed Stainless Steel,,,,https://d2e6ccujb3mkqf.cloudfront.net/f621e109-65aa-4e76-af61-9bf12ca782f3-1_1b59664d-f541-4a0b-8e9d-e20e5d96f9ee.jpg,https://d2e6ccujb3mkqf.cloudfront.net/f621e109-65aa-4e76-af61-9bf12ca782f3-2_c54d2c3e-c084-424f-b826-628b23c0b0af.jpg,https://d2e6ccujb3mkqf.cloudfront.net/f621e109-65aa-4e76-af61-9bf12ca782f3-3_cd538d9c-18ce-4bf5-8487-86f906340e6c.jpg,,,"Refurbished Coffee machines Sage Espresso machine Without capsule Sage The Barista Express Impress 2.0000L - Brushed Stainless Steel ✌ Up to 70% cheaper than new! ✅ Fast, free delivery ✅ Cheap The Barista Express Impress ✅ 12 month warranty ✅ 30-day returns",,10,4.48,,,,Y,,£477.84,477.84,specification,Colour,Brushed Stainless Steel,specification,Model,The Barista Express Impress,specification,Coffee Machine Type,Espresso machine,specification,Volume,2.0000,specification,Pressure (in Bars),15,specification,Connected Device,No,specification,Pod Type,Without capsule,specification,Brand,Sage,specification,Weight,10980 g,specification,Height,41 cm,specification,Width,33 cm,specification,Depth,38 cm,,,,,,,,,,,,,,,,,,,,,,,,
backmarket,2025-09-28,https://www.backmarket.co.uk/product-page/products/f621e109-65aa-4e76-af61-9bf12ca782f3/pickers?premium_grade=true,https://www.backmarket.co.uk/en-gb/p/espresso-machine-sage-the-barista-express-impress/f621e109-65aa-4e76-af61-9bf12ca782f3?l=10,f621e109-65aa-4e76-af61-9bf12ca782f3,Excellent | Espresso machine Without capsule Sage The Barista Express Impress 2.0000L - Brushed Stainless Steel,Sage,534.84,729.95,Y,save £195,Brushed Stainless Steel,,,,Home,Home appliances,Small appliances,Espresso machine Without capsule Sage The Barista Express Impress 2.0000L - Brushed Stainless Steel,,,,https://d2e6ccujb3mkqf.cloudfront.net/f621e109-65aa-4e76-af61-9bf12ca782f3-1_1b59664d-f541-4a0b-8e9d-e20e5d96f9ee.jpg,https://d2e6ccujb3mkqf.cloudfront.net/f621e109-65aa-4e76-af61-9bf12ca782f3-2_c54d2c3e-c084-424f-b826-628b23c0b0af.jpg,https://d2e6ccujb3mkqf.cloudfront.net/f621e109-65aa-4e76-af61-9bf12ca782f3-3_cd538d9c-18ce-4bf5-8487-86f906340e6c.jpg,,,"Refurbished Coffee machines Sage Espresso machine Without capsule Sage The Barista Express Impress 2.0000L - Brushed Stainless Steel ✌ Up to 70% cheaper than new! ✅ Fast, free delivery ✅ Cheap The Barista Express Impress ✅ 12 month warranty ✅ 30-day returns",,10,4.48,,,,Y,,£534.84,534.84,specification,Colour,Brushed Stainless Steel,specification,Model,The Barista Express Impress,specification,Coffee Machine Type,Espresso machine,specification,Volume,2.0000,specification,Pressure (in Bars),15,specification,Connected Device,No,specification,Pod Type,Without capsule,specification,Brand,Sage,specification,Weight,10980 g,specification,Height,41 cm,specification,Width,33 cm,specification,Depth,38 cm,,,,,,,,,,,,,,,,,,,,,,,,
backmarket,2025-09-28,https://www.backmarket.co.uk/product-page/products/dabe1a26-a628-4072-aba6-9c5ed8b87037/pickers?premium_grade=true,https://www.backmarket.co.uk/en-gb/p/macbook-air-13-inch-2025-m4-10-core-and-8-core-gpu-16gb-ram-ssd-256gb-qwerty-english/dabe1a26-a628-4072-aba6-9c5ed8b87037?l=11,dabe1a26-a628-4072-aba6-9c5ed8b87037,Good | MacBook Air 13-inch (2025) - Apple M4 10-core and 8-core GPU - 16GB RAM - SSD 256GB - QWERTY - English,Apple,999.0,999.0,,,Silver,256 GB,,,Home,Laptops,MacBook,MacBook Air 13-inch (2025) - Apple M4 10-core and 8-core GPU - 16GB RAM - SSD 256GB - QWERTY - English,,,,https://d2e6ccujb3mkqf.cloudfront.net/dabe1a26-a628-4072-aba6-9c5ed8b87037-1_96c1e52a-4b39-4d46-80fa-0e1ceacca08b.jpg,https://d2e6ccujb3mkqf.cloudfront.net/dabe1a26-a628-4072-aba6-9c5ed8b87037-2_28aec946-925f-479d-a77e-63fd08349741.jpg,https://d2e6ccujb3mkqf.cloudfront.net/dabe1a26-a628-4072-aba6-9c5ed8b87037-3_9e451376-a5df-4b7c-bfee-0a78fb0c971a.jpg,https://d2e6ccujb3mkqf.cloudfront.net/dabe1a26-a628-4072-aba6-9c5ed8b87037-4_0f6d23d5-4fbe-4c25-bbc6-b541b6ad5d8d.jpg,https://d2e6ccujb3mkqf.cloudfront.net/dabe1a26-a628-4072-aba6-9c5ed8b87037-5_44850b8a-038d-461a-baca-3c33c4547ee9.jpg,"Refurbished MacBook M1 Apple MacBook Air (13"", 2025, M4 series) • QWERTY - English ✌ Up to 70% cheaper than new! ✅ Fast, free delivery ✅ Cheap MacBook Air ✅ 12 month warranty ✅ 30-day returns",,7,3.97,,,,Y,,£999.00,999.00,specification,Colour,Silver,specification,Storage,256 GB,specification,Memory,16 GB,specification,Model,MacBook Air,specification,Graphics card,8-core GPU,specification,OS,macOS,specification,macbook_parent_title,"(13"", 2025, Apple M4)",specification,Title (GMC),MacBook Air Apple M4 13-inch 16 GB (2025) Silver - Apple Laptop Refurbished,specification,macbook_processor_series,M4 series,specification,Retina,Yes,specification,Storage type,SSD,specification,Product ranking,9,specification,Processor,Apple M4 10-core,specification,IPS,Yes,specification,Touch ID,Yes,specification,Accessory Matching Key,No,specification,Processor series,M4 series,specification,Jack plug,Yes,specification,Screen brightness,500 nits brightness,specification,Card slot,None
backmarket,2025-09-28,https://www.backmarket.co.uk/product-page/products/dabe1a26-a628-4072-aba6-9c5ed8b87037/pickers?premium_grade=true,https://www.backmarket.co.uk/en-gb/p/macbook-air-13-inch-2025-m4-10-core-and-8-core-gpu-16gb-ram-ssd-256gb-qwerty-english/dabe1a26-a628-4072-aba6-9c5ed8b87037?l=10,dabe1a26-a628-4072-aba6-9c5ed8b87037,Excellent | MacBook Air 13-inch (2025) - Apple M4 10-core and 8-core GPU - 16GB RAM - SSD 256GB - QWERTY - English,Apple,869.0,999.0,Y,save £130,Silver,256 GB,,,Home,Laptops,MacBook,MacBook Air 13-inch (2025) - Apple M4 10-core and 8-core GPU - 16GB RAM - SSD 256GB - QWERTY - English,,,,https://d2e6ccujb3mkqf.cloudfront.net/dabe1a26-a628-4072-aba6-9c5ed8b87037-1_96c1e52a-4b39-4d46-80fa-0e1ceacca08b.jpg,https://d2e6ccujb3mkqf.cloudfront.net/dabe1a26-a628-4072-aba6-9c5ed8b87037-2_28aec946-925f-479d-a77e-63fd08349741.jpg,https://d2e6ccujb3mkqf.cloudfront.net/dabe1a26-a628-4072-aba6-9c5ed8b87037-3_9e451376-a5df-4b7c-bfee-0a78fb0c971a.jpg,https://d2e6ccujb3mkqf.cloudfront.net/dabe1a26-a628-4072-aba6-9c5ed8b87037-4_0f6d23d5-4fbe-4c25-bbc6-b541b6ad5d8d.jpg,https://d2e6ccujb3mkqf.cloudfront.net/dabe1a26-a628-4072-aba6-9c5ed8b87037-5_44850b8a-038d-461a-baca-3c33c4547ee9.jpg,"Refurbished MacBook M1 Apple MacBook Air (13"", 2025, M4 series) • QWERTY - English ✌ Up to 70% cheaper than new! ✅ Fast, free delivery ✅ Cheap MacBook Air ✅ 12 month warranty ✅ 30-day returns",,7,3.97,,,,Y,,£869.00,869.00,specification,Colour,Silver,specification,Storage,256 GB,specification,Memory,16 GB,specification,Model,MacBook Air,specification,Graphics card,8-core GPU,specification,OS,macOS,specification,macbook_parent_title,"(13"", 2025, Apple M4)",specification,Title (GMC),MacBook Air Apple M4 13-inch 16 GB (2025) Silver - Apple Laptop Refurbished,specification,macbook_processor_series,M4 series,specification,Retina,Yes,specification,Storage type,SSD,specification,Product ranking,9,specification,Processor,Apple M4 10-core,specification,IPS,Yes,specification,Touch ID,Yes,specification,Accessory Matching Key,No,specification,Processor series,M4 series,specification,Jack plug,Yes,specification,Screen brightness,500 nits brightness,specification,Card slot,None
backmarket,2025-09-28,https://www.backmarket.co.uk/product-page/products/08374b57-cca2-436c-8e7f-2363631beb2c/pickers?premium_grade=true,https://www.backmarket.co.uk/en-gb/p/coffee-maker-with-grinder-sage-the-barista-express-bes875/08374b57-cca2-436c-8e7f-2363631beb2c?l=11,08374b57-cca2-436c-8e7f-2363631beb2c,Good | Coffee maker with grinder Without capsule Sage The Barista Express BES875 2.0000L - Silver,Sage,384.74,599.0,Y,save £214,Silver,,,,Home,Home appliances,Small appliances,Coffee maker with grinder Without capsule Sage The Barista Express BES875 2.0000L - Silver,,,,https://d2e6ccujb3mkqf.cloudfront.net/08374b57-cca2-436c-8e7f-2363631beb2c-1_9604c3fa-fa9f-4747-8b8e-d905ddbb92d5.jpg,https://d2e6ccujb3mkqf.cloudfront.net/08374b57-cca2-436c-8e7f-2363631beb2c-2_e0360add-2674-4e28-bc33-57645576bc2f.jpg,https://d2e6ccujb3mkqf.cloudfront.net/08374b57-cca2-436c-8e7f-2363631beb2c-3_7ff7b01a-4549-4cfd-b14e-be78b320af54.jpg,,,"Refurbished Coffee machines Sage Coffee maker with grinder Without capsule Sage The Barista Express BES875 2.0000L - Silver ✌ Up to 70% cheaper than new! ✅ Fast, free delivery ✅ Cheap The Barista Express BES875 ✅ 12 month warranty ✅ 30-day returns",,119,4.55,,,,Y,,£384.74,384.74,specification,Colour,Silver,specification,Model,The Barista Express BES875,specification,Coffee Machine Type,Coffee maker with grinder,specification,Volume,2.0000,specification,Pressure (in Bars),15,specification,Pod Type,Without capsule,specification,Brand,Sage,specification,Weight,10000 g,specification,Height,40 cm,specification,Width,33 cm,specification,Depth,31 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,
